1.0336,4.5931,0.0,0.0
1.0336,4.5931,0.2207,-0.2547
1.0347,4.5918,0.3912,-0.4588
1.0367,4.5895,0.5231,-0.6229
1.0393,4.5864,0.625,-0.7549
1.0424,4.5826,0.7037,-0.8612
1.0459,4.5783,0.7644,-0.9469
1.0497,4.5736,0.8112,-1.016
1.0538,4.5685,0.847,-1.0716
1.058,4.5631,0.8743,-1.1162
1.0624,4.5575,0.895,-1.1519
1.0669,4.5518,0.9105,-1.1803
1.0714,4.5459,0.9219,-1.2027
1.076,4.5399,0.93,-1.2202
1.0807,4.5338,0.9357,-1.2336
1.0854,4.5276,0.9393,-1.2437
1.0901,4.5214,0.9414,-1.251
1.0948,4.5151,0.9423,-1.2561
1.0995,4.5088,0.9421,-1.2593
1.1042,4.5025,0.9412,-1.2609
1.1089,4.4962,0.9397,-1.2613
1.1136,4.4899,0.9377,-1.2606
1.1183,4.4836,0.9353,-1.2591
1.123,4.4773,0.9326,-1.2568
1.1276,4.4711,0.9296,-1.254
1.1323,4.4648,0.9265,-1.2508
1.1369,4.4585,0.9232,-1.2471
1.1415,4.4523,0.9198,-1.2432
1.1461,4.4461,0.9163,-1.239
1.1507,4.4399,0.9127,-1.2347
1.1553,4.4337,0.909,-1.2302
1.1598,4.4276,0.9053,-1.2257
1.1643,4.4214,0.9016,-1.2211
1.1688,4.4153,0.8978,-1.2164
1.1733,4.4092,0.894,-1.2118
1.1778,4.4032,0.8902,-1.2071
1.1823,4.3971,0.8863,-1.2024
1.1867,4.3911,0.8824,-1.1978
1.1911,4.3851,0.8785,-1.1932
1.1955,4.3792,0.8746,-1.1887
1.1999,4.3732,0.8707,-1.1842
1.2042,4.3673,0.8667,-1.1798
1.2085,4.3614,0.8628,-1.1754
1.2129,4.3555,0.8588,-1.1711
1.2172,4.3497,0.8548,-1.1668
1.2214,4.3438,0.8508,-1.1626
1.2257,4.338,0.8467,-1.1584
1.2299,4.3322,0.8427,-1.1543
1.2341,4.3265,0.8387,-1.1503
1.2383,4.3207,0.8346,-1.1463
1.2425,4.315,0.8305,-1.1424
1.2467,4.3093,0.8264,-1.1385
1.2508,4.3036,0.8223,-1.1347
1.2549,4.2979,0.8182,-1.1309
1.259,4.2923,0.8141,-1.1272
1.2631,4.2866,0.81,-1.1235
1.2671,4.281,0.8058,-1.1199
1.2711,4.2754,0.8017,-1.1163
1.2751,4.2698,0.7975,-1.1127
1.2791,4.2643,0.7934,-1.1092
1.2831,4.2587,0.7892,-1.1058
1.287,4.2532,0.785,-1.1023
1.291,4.2477,0.7809,-1.0989
1.2949,4.2422,0.7767,-1.0955
1.2988,4.2367,0.7725,-1.0922
1.3026,4.2312,0.7683,-1.0889
1.3065,4.2258,0.7641,-1.0856
1.3103,4.2204,0.7599,-1.0823
1.3141,4.215,0.7558,-1.0791
1.3179,4.2096,0.7516,-1.0759
1.3216,4.2042,0.7474,-1.0727
1.3254,4.1988,0.7432,-1.0695
1.3291,4.1935,0.739,-1.0663
1.3328,4.1881,0.7349,-1.0632
1.3364,4.1828,0.7307,-1.0601
1.3401,4.1775,0.7265,-1.0569
1.3437,4.1722,0.7224,-1.0538
1.3473,4.167,0.7182,-1.0508
1.3509,4.1617,0.7141,-1.0477
1.3545,4.1565,0.71,-1.0446
1.3581,4.1513,0.7059,-1.0416
1.3616,4.146,0.7018,-1.0385
1.3651,4.1409,0.6977,-1.0355
1.3686,4.1357,0.6936,-1.0325
1.372,4.1305,0.6895,-1.0295
